id,guild_id,user_id,moderator_id,action_type,reason,duration,created_at
163,1471242450386550835,1119865884362682441,763898226562564116,warn,deneme,Yok,"""2026-03-01T07:31:24.989Z"""
164,1471242450386550835,1119865884362682441,1447015808344784956,warn,deneme,Yok,"""2026-03-01T07:51:55.179Z"""
165,1471242450386550835,1119865884362682441,1447015808344784956,warn,deneme,Yok,"""2026-03-01T07:51:55.408Z"""
166,1471242450386550835,1119865884362682441,1447015808344784956,warn,deneme,Yok,"""2026-03-01T07:51:55.940Z"""
167,1471242450386550835,1119865884362682441,1447015808344784956,warn,deneme,Yok,"""2026-03-01T07:51:56.474Z"""
168,1471242450386550835,1119865884362682441,1447015808344784956,warn,deneme,Yok,"""2026-03-01T07:51:56.846Z"""
169,1471242450386550835,1448002329268719666,763898226562564116,mute,Yok,1m,"""2026-03-02T13:02:12.031Z"""
170,1471242450386550835,1448002329268719666,763898226562564116,vcmute,Yok,1m,"""2026-03-02T13:02:49.598Z"""
171,1471242450386550835,1119865884362682441,763898226562564116,mute,Yok,Suresiz,"""2026-03-02T14:49:42.452Z"""
172,1471242450386550835,1403384519293403137,763898226562564116,mute,deneme,Suresiz,"""2026-03-02T19:55:49.910Z"""
173,1471242450386550835,1403384519293403137,763898226562564116,jail,Yok,Suresiz,"""2026-03-02T19:56:23.600Z"""
174,1471242450386550835,1403384519293403137,763898226562564116,warn,Yok,Yok,"""2026-03-02T19:56:38.183Z"""
175,1471242450386550835,1403384519293403137,763898226562564116,ban,Yok,Suresiz,"""2026-03-02T19:56:50.979Z"""
176,1471242450386550835,1403384519293403137,763898226562564116,unban,af,Yok,"""2026-03-02T19:56:58.318Z"""
177,1471242450386550835,787960730975993896,378234973624336384,warn,Yok,Yok,"""2026-03-02T20:31:08.587Z"""
178,1471242450386550835,1119865884362682441,763898226562564116,mute,Yok,Suresiz,"""2026-03-03T15:12:28.763Z"""
179,1471242450386550835,1352662722260635780,763898226562564116,mute,Yok,Suresiz,"""2026-03-04T13:54:17.573Z"""
180,1471242450386550835,1352662722260635780,763898226562564116,warn,pkkli pic,Yok,"""2026-03-04T13:54:30.201Z"""
181,1471242450386550835,1352662722260635780,1477005738361618565,jail,gğl orosopu evladı gül,1d,"""2026-03-04T14:01:25.825Z"""
182,1471242450386550835,1119865884362682441,763898226562564116,mute,Yok,Suresiz,"""2026-03-04T17:16:21.124Z"""
183,1471242450386550835,781935432207564831,763898226562564116,ban,Yok,Suresiz,"""2026-03-04T17:18:03.470Z"""
184,1471242450386550835,781935432207564831,763898226562564116,unban,af,Yok,"""2026-03-04T17:19:28.053Z"""
185,1471242450386550835,1447015808344784956,763898226562564116,mute,Yok,Suresiz,"""2026-03-05T09:55:12.798Z"""
186,1471242450386550835,1477005738361618565,763898226562564116,warn,Yok,Yok,"""2026-03-05T13:54:51.297Z"""
187,1471242450386550835,1477005738361618565,763898226562564116,warn,Yok,Yok,"""2026-03-05T14:05:01.188Z"""
188,1471242450386550835,1119865884362682441,763898226562564116,warn,Yok,Yok,"""2026-03-05T14:05:14.827Z"""
189,1471242450386550835,1478797476856201247,763898226562564116,kick,Yok,Yok,"""2026-03-05T14:52:34.178Z"""
