id,guild_id,user_id,action_type,timestamp,reason,duration,moderator_id,created_at
69,1471242450386550835,776755211015815169,mute,"""2026-02-19T01:19:06.000Z""",kufur,10dk,763898226562564116,"""2026-02-20T21:43:08.000Z"""
70,1471242450386550835,776755211015815169,mute,"""2026-02-19T01:19:59.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
71,1471242450386550835,776755211015815169,mute,"""2026-02-19T01:20:27.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
72,1471242450386550835,689766089567109158,warn,"""2026-02-19T02:08:35.000Z""",Yok,Yok,763898226562564116,"""2026-02-20T21:43:08.000Z"""
73,1471242450386550835,1390689313788006420,mute,"""2026-02-19T04:25:15.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
74,1471242450386550835,1390689313788006420,warn,"""2026-02-19T04:38:13.000Z""",Yok,Yok,763898226562564116,"""2026-02-20T21:43:08.000Z"""
75,1471242450386550835,1390689313788006420,warn,"""2026-02-19T04:59:59.000Z""",Yok,Yok,763898226562564116,"""2026-02-20T21:43:08.000Z"""
76,1471242450386550835,776755211015815169,warn,"""2026-02-19T05:07:10.000Z""",Yok,Yok,763898226562564116,"""2026-02-20T21:43:08.000Z"""
77,1471242450386550835,776755211015815169,warn,"""2026-02-19T05:07:38.000Z""",Yok,Yok,763898226562564116,"""2026-02-20T21:43:08.000Z"""
78,1471242450386550835,776755211015815169,mute,"""2026-02-19T05:25:50.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
79,1471242450386550835,776755211015815169,mute,"""2026-02-19T05:39:39.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
80,1471242450386550835,776755211015815169,warn,"""2026-02-19T05:40:19.000Z""",deneme,Yok,763898226562564116,"""2026-02-20T21:43:08.000Z"""
81,1471242450386550835,776755211015815169,jail,"""2026-02-19T05:40:28.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
82,1471242450386550835,1390689313788006420,warn,"""2026-02-19T06:35:32.000Z""",Yok,Yok,763898226562564116,"""2026-02-20T21:43:08.000Z"""
83,1471242450386550835,1390689313788006420,warn,"""2026-02-19T06:35:40.000Z""",Yok,Yok,763898226562564116,"""2026-02-20T21:43:08.000Z"""
84,1471242450386550835,1390689313788006420,warn,"""2026-02-19T06:35:46.000Z""",Yok,Yok,763898226562564116,"""2026-02-20T21:43:08.000Z"""
85,1471242450386550835,1390689313788006420,warn,"""2026-02-19T06:35:49.000Z""",Yok,Yok,763898226562564116,"""2026-02-20T21:43:08.000Z"""
86,1471242450386550835,1390689313788006420,warn,"""2026-02-19T06:35:53.000Z""",Yok,Yok,763898226562564116,"""2026-02-20T21:43:08.000Z"""
87,1471242450386550835,1390689313788006420,mute,"""2026-02-19T06:37:35.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
88,1471242450386550835,1390689313788006420,mute,"""2026-02-19T06:37:42.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
89,1471242450386550835,1390689313788006420,mute,"""2026-02-19T06:37:52.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
90,1471242450386550835,1390689313788006420,mute,"""2026-02-19T06:37:58.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
91,1471242450386550835,1390689313788006420,mute,"""2026-02-19T06:38:10.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
92,1471242450386550835,1390689313788006420,mute,"""2026-02-19T06:38:16.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
93,1471242450386550835,1390689313788006420,mute,"""2026-02-19T06:38:24.000Z""",Yok,Süresiz,763898226562564116,"""2026-02-20T21:43:08.000Z"""
